Date,Day,Num_Day,Month,Num_Month,Year,Time,Author,Message,Letters,Words
19/03/2022,Sabado,19,Mar,3,2022,13:42:00,user 47,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,13:53:00,user 22,"Buenas tardes, porfa tienen el telefono de la fabrica de arepas de piedra gorda..?",82,14
19/03/2022,Sabado,19,Mar,3,2022,14:01:00,user 54,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,14:01:00,user 54,Se eliminó este mensaje,23,4
19/03/2022,Sabado,19,Mar,3,2022,14:01:00,user 54,Miralo acá lo deje,18,4
19/03/2022,Sabado,19,Mar,3,2022,14:14:00,user 22,Muchas gracias,14,2
19/03/2022,Sabado,19,Mar,3,2022,14:23:00,user 83,Buenas tardes. Por favor me pueden recomendar a alguien que haga trasteos de envigado a Santa Elena?,100,17
19/03/2022,Sabado,19,Mar,3,2022,14:38:00,user 62,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,14:39:00,user 34,LLLL,4,1
19/03/2022,Sabado,19,Mar,3,2022,14:42:00,user 76,Señor. Consulte lo que realmente significa.,43,6
19/03/2022,Sabado,19,Mar,3,2022,15:02:00,user 3,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,15:44:00,user 202,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,15:48:00,user 48,"Buenas tardes , alguna persona que le colabore mañana con el aseo en El Rosario , puede ser medio tiempo",104,20
19/03/2022,Sabado,19,Mar,3,2022,15:51:00,user 0,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,16:33:00,user 4,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,17:47:00,user 129,"Buenas tardes, responde al nombre de Tite, se salió hoy 19 de marzo en el transcurso de la tarde en la vereda el plan sector la mortuoria, acabo de llegar de la clínica en Medellín con uno de los perritos y el trabajador me informa que lo está buscando para darle la comida, y no aparece, esterilizado, es insuficiente renal y requiere medicación diaria. Agradezco info al WhatsApp  NNNN .",389,71
19/03/2022,Sabado,19,Mar,3,2022,17:47:00,user 129,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,17:50:00,user 18,Se eliminó este mensaje,23,4
19/03/2022,Sabado,19,Mar,3,2022,17:50:00,user 18,Se eliminó este mensaje,23,4
19/03/2022,Sabado,19,Mar,3,2022,18:36:00,user 28,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,18:49:00,user 16,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,19:08:00,user 104,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,19:21:00,user 28,<Multimedia omitido>,20,2
19/03/2022,Sabado,19,Mar,3,2022,23:00:00,user 18,Ya está con la familia 🥳🥳,25,6
20/03/2022,Domingo,20,Mar,3,2022,02:07:00,user 100,"Buenas noches, ¿Dónde se puede conseguir licor a esta hora en Santa Elena?",74,13
20/03/2022,Domingo,20,Mar,3,2022,02:18:00,user 37,Por hay vi una tarjeta hace ratos jajajaja,42,8
20/03/2022,Domingo,20,Mar,3,2022,02:18:00,user 37,Búsqueda,8,1
20/03/2022,Domingo,20,Mar,3,2022,02:18:00,user 37,Busquela,8,1
20/03/2022,Domingo,20,Mar,3,2022,02:20:00,user 100,Llevo rato buscándola y no la encuentro jajajajajajaja,54,8
20/03/2022,Domingo,20,Mar,3,2022,02:21:00,user 37,La otra es que salga y busque jajajajaja,40,8
20/03/2022,Domingo,20,Mar,3,2022,02:21:00,user 37,O mande a traer de buenos aires,31,7
20/03/2022,Domingo,20,Mar,3,2022,02:21:00,user 37,O pare la beba jajajaja,23,5
20/03/2022,Domingo,20,Mar,3,2022,02:22:00,user 111,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,02:22:00,user 111,👍🏻😉,3,1
20/03/2022,Domingo,20,Mar,3,2022,02:22:00,user 37,Jajajajaja,10,1
20/03/2022,Domingo,20,Mar,3,2022,02:22:00,user 37,Vealo,5,1
20/03/2022,Domingo,20,Mar,3,2022,02:22:00,user 37,Hay,3,1
20/03/2022,Domingo,20,Mar,3,2022,02:23:00,user 111,🤷🏼‍♀️los salvé😂😂😂,17,2
20/03/2022,Domingo,20,Mar,3,2022,02:23:00,user 37,Si,2,1
20/03/2022,Domingo,20,Mar,3,2022,02:23:00,user 37,Jajajaj,7,1
20/03/2022,Domingo,20,Mar,3,2022,02:23:00,user 111,🤭,1,1
20/03/2022,Domingo,20,Mar,3,2022,02:23:00,user 46,Yo,2,1
20/03/2022,Domingo,20,Mar,3,2022,02:24:00,user 37,Vealo,5,1
20/03/2022,Domingo,20,Mar,3,2022,02:24:00,user 100,Graciass,8,1
20/03/2022,Domingo,20,Mar,3,2022,02:24:00,user 111,👍🏻😉,3,1
20/03/2022,Domingo,20,Mar,3,2022,08:06:00,user 32,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:26:00,user 18,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,"Arriendo casa en barro blanco cerca a la sede con 2 habitaciones, cocina, un baño, un patio techado, zona verde entra carro o moto hasta la casa el bus lo deja a 200mt",167,33
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:29:00,user 168,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,08:38:00,user 63,"Buenos días, alguien más sin luz?",33,6
20/03/2022,Domingo,20,Mar,3,2022,08:38:00,user 97,Si,2,1
20/03/2022,Domingo,20,Mar,3,2022,08:39:00,user 63,Ah bueno jejejej llamaré a epm,30,6
20/03/2022,Domingo,20,Mar,3,2022,08:43:00,user 6,En El Llano la 70 tampoco tenemos.  Llamaremos.,47,9
20/03/2022,Domingo,20,Mar,3,2022,08:51:00,user 63,"Siii, yo acabé de llamar, debemos llamar todos para que apresuren la subida de la cuadrilla",91,16
20/03/2022,Domingo,20,Mar,3,2022,08:53:00,user 126,"Yo también ya llamé desde El Llano, Vía Los Patiño y había algunos reportes pero ellos todavía desconocen la causa",114,20
20/03/2022,Domingo,20,Mar,3,2022,08:53:00,user 18,"Centralidad, El Llano, El Plan, Barro Blanco,  El Placer, Piedragorda, El Rosario, Alto de La Honda sin energía.  El daño debe ser grande, llamar todos a reportar para que arreglen rápido",187,33
20/03/2022,Domingo,20,Mar,3,2022,08:53:00,user 126,Wow!,4,1
20/03/2022,Domingo,20,Mar,3,2022,08:54:00,user 192,A llamar,8,2
20/03/2022,Domingo,20,Mar,3,2022,08:54:00,user 18, NNNN  llamar a EPM a reportar,30,8
20/03/2022,Domingo,20,Mar,3,2022,08:55:00,user 18,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,09:02:00,user 63,"Súper, la descargaré, gracias",29,4
20/03/2022,Domingo,20,Mar,3,2022,09:07:00,user 18,Es un daño general que no se sabe a que hora se solucione,57,13
20/03/2022,Domingo,20,Mar,3,2022,09:07:00,user 18,"Todo Santa Elena, Buenos Aires y sectores aledaños",50,8
20/03/2022,Domingo,20,Mar,3,2022,09:19:00,user 13,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,09:19:00,user 13,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,09:19:00,user 13,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,09:19:00,user 13,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,09:19:00,user 13,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,09:19:00,user 13,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,09:19:00,user 13,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,09:19:00,user 13,SE VENDEN ESTAS COSAS DEMASIADO ECONÓMICAS 👆🏻😃💚,47,7
20/03/2022,Domingo,20,Mar,3,2022,09:39:00,user 63,"Hola, volví a llamar a EPM, que el daño si es en muchos sectores, que la cuadrilla ya va hacia el sitio. Llamaré nuevamente en una hora para que nos digan si es un daño grande o una hora aproximada para restablecer servicio. Les cuento si sé de algo más.",254,50
20/03/2022,Domingo,20,Mar,3,2022,09:39:00,user 63,Por ahora solo sumar que es probable que nos quedemos sin agua en varios sectores,81,15
20/03/2022,Domingo,20,Mar,3,2022,09:40:00,user 63,"Buenos días.Hoy 20 de Marzo 2022 la Corporación de Acueducto Multiveredal Santa Elena  informa que la estación de Bombeo se encuentra fuera de funcionamiento, ya que en algunos sectores de Santa Elena no hay energía eléctrica. *En este momento tenemos los tanques abastecidos al 50%, hacemos un llamado especial a la comunidad para reducir el consumo y, en lo posible tomar sus baños después de que se restablezca  el servicio de energía nuevamente*",449,75
20/03/2022,Domingo,20,Mar,3,2022,09:40:00,user 63,Eso lo envían desde el acueducto,32,6
20/03/2022,Domingo,20,Mar,3,2022,09:45:00,user 101,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,10:04:00,user 63,"Parte central, llegó la luz",27,5
20/03/2022,Domingo,20,Mar,3,2022,10:08:00,user 192,Llegó la luz 😃,14,4
20/03/2022,Domingo,20,Mar,3,2022,10:11:00,user 162,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,10:11:00,user 162,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,11:33:00,user 32,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,11:44:00,user 84,"Buen día, me pueden por favor contar en que verdad hay dificultades con el agua??",81,15
20/03/2022,Domingo,20,Mar,3,2022,11:50:00,user 119,"Buenos días necesito un ayudante de construcción para el día de mañana lunes para remover una tierra, si saben de alguna persona me cuentan gracias",147,25
20/03/2022,Domingo,20,Mar,3,2022,12:36:00,user 136,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,12:38:00,user 101,En el parque hay luz ?,22,6
20/03/2022,Domingo,20,Mar,3,2022,12:53:00,user 4,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,13:57:00,user 48,Alguien sabe q pasa con la luz ya se ha ido 2 veces en El Rosario,65,16
20/03/2022,Domingo,20,Mar,3,2022,13:59:00,user 141,En santa  elena  no hay luz creo,32,9
20/03/2022,Domingo,20,Mar,3,2022,14:07:00,user 126,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,14:09:00,user 126,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,14:13:00,user 126,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,14:13:00,user 126,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,14:13:00,user 126,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,14:51:00,user 6,En El Llano tampoco.,20,4
20/03/2022,Domingo,20,Mar,3,2022,14:58:00,user 85,Buenas tardes. Saben por favor A qué horas está pasando el bus de rionegro hacia rionegro por santa Elena?,106,19
20/03/2022,Domingo,20,Mar,3,2022,14:58:00,user 85,Si pasa hoy? Y cada cuánto?.,28,6
20/03/2022,Domingo,20,Mar,3,2022,14:58:00,user 85,Gracias,7,1
20/03/2022,Domingo,20,Mar,3,2022,15:40:00,user 34,Quien tiene un gato  blanco en adocion,38,8
20/03/2022,Domingo,20,Mar,3,2022,16:34:00,user 104,<Multimedia omitido>,20,2
20/03/2022,Domingo,20,Mar,3,2022,18:16:00,user 4,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,07:23:00,user 7,"Cordial saludo,Hoy ,21 de Marzo 2022, la *Corporación de Acueducto Multiveredal Santa Elena* informa que durante toda la noche se estuvo trabajando en el inconveniente eléctrico de  nuestra estación de Bombeo que se encuentraba afectada por las fallas de eléctricas que presentó EPM.A las 5 a.m, que los tanques se encuentren un poco más abastecidos, se restablecerá el servicio. *Hacemos un amable llamado a nuestros usuarios a consumir mesuradamente, para contar con el servicio de acueducto durante todo el día*",514,81
21/03/2022,Lunes,21,Mar,3,2022,08:31:00,user 210,"BUENOS DÍASMe recomiendan algún lugar en Santa, para ir con mi hijo?Pará caminar y con paisajes increíbles",106,17
21/03/2022,Lunes,21,Mar,3,2022,08:34:00,user 13,El mirador de Cerro Verde vereda del mismo nombre,49,9
21/03/2022,Lunes,21,Mar,3,2022,08:36:00,user 13,O vayan a la laguna por el parque ecológico,43,9
21/03/2022,Lunes,21,Mar,3,2022,08:36:00,user 210,"Es increíble, aunque ya se supone que es con reserva y hay que pagar la  entrada",80,17
21/03/2022,Lunes,21,Mar,3,2022,08:36:00,user 210,Donde es?,9,2
21/03/2022,Lunes,21,Mar,3,2022,09:09:00,user 3,"Buenos días, me comparten por favor el número de contacto de la carnicería del recreo o piedra gorda",100,18
21/03/2022,Lunes,21,Mar,3,2022,09:20:00,user 13,ALQUILO 2 CABAÑAS1.PARA PERSONA SOLA $600.000 X MES2. PARA PAREJA $750 MIL X MES,80,14
21/03/2022,Lunes,21,Mar,3,2022,09:21:00,user 13,Ayudemos a rebajar los precios en Santa Elena,45,8
21/03/2022,Lunes,21,Mar,3,2022,09:56:00,user 18,Peligroso. No recomendable,26,3
21/03/2022,Lunes,21,Mar,3,2022,09:57:00,user 129,Desde las 8:30 am hasta las 5 pm; pero honestamente prefiero estar sin luz que sin agua 🤦🏼‍♀️🤦🏼‍♀️ lo único que me hizo falta fue la lavadora porque hasta el wifi que se fue y me quedé sin internet porque en mi casa si acaso le coge a uno una rayita para llamar y recibir llamadas; pero uno sin agua 😵‍💫😵‍💫,306,61
21/03/2022,Lunes,21,Mar,3,2022,10:02:00,user 13,Todo Santa estuvo afectado,26,4
21/03/2022,Lunes,21,Mar,3,2022,10:02:00,user 13,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,10:15:00,user 13,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,10:19:00,user 6,Se eliminó este mensaje,23,4
21/03/2022,Lunes,21,Mar,3,2022,10:19:00,user 6,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,10:19:00,user 6,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,11:20:00,user 32,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,11:29:00,user 141,Se sabe algo del.agua. nuevamente  en el placer. ?,50,10
21/03/2022,Lunes,21,Mar,3,2022,11:41:00,user 22,Barro Blanco tambien sin agua.,30,5
21/03/2022,Lunes,21,Mar,3,2022,11:52:00,user 211,El Llano sin agua,17,4
21/03/2022,Lunes,21,Mar,3,2022,12:02:00,user 172,El rosario,10,2
21/03/2022,Lunes,21,Mar,3,2022,12:30:00,user 126,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,12:31:00,user 126,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,12:31:00,user 126,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,12:32:00,user 126,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,12:32:00,user 126,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,12:33:00,user 0,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,12:37:00,user 126,Este es nuestro Listado👆🏼👀 👀,28,5
21/03/2022,Lunes,21,Mar,3,2022,12:57:00,user 37,Tengo subida para las 2 de la tarde hasta el barro quien necesite con gusto 4 cupos,83,17
21/03/2022,Lunes,21,Mar,3,2022,13:07:00,user 38,Se eliminó este mensaje,23,4
21/03/2022,Lunes,21,Mar,3,2022,13:14:00,user 38,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,"Arriendo casa en barro blanco cerca a la sede con 2 habitaciones, cocina, un baño, un patio techado, zona verde entra carro o moto hasta la casa el bus lo deja a 200mt",167,33
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,13:35:00,user 168,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,15:14:00,user 22,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,15:14:00,user 22,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,15:24:00,user 4,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,16:59:00,user 126,A quién por aquí le gustaría practicar*Tennis de campo*😃😁,57,9
21/03/2022,Lunes,21,Mar,3,2022,17:40:00,user 13,🤚🏻,2,1
21/03/2022,Lunes,21,Mar,3,2022,17:50:00,user 7,JORNADA DE ATENCIÓN PARA DE POBLACIÓN MIGRANTE CORREGIMIENTO SANTA ELENA.Los días 24 y 25 de marzo en la Casa de Gobierno desde la 8:30 a.m hasta las 4 p.m estará la OIM con sus aliados para orientar sobre los diferentes servicios que se tiene para la población migrante del territorio. Se realizará la inscripción para el permiso de permanencia.Asesorías para la regularización de su situación en el territorio.También acompañara Medellin Me Cuida Salud con sus servicios de vacunación COVID-19Riesgo cardio vascularAsesoría en psicologiaPruebas VIHTamizaje nutricional.Los esperamos.,585,86
21/03/2022,Lunes,21,Mar,3,2022,18:56:00,user 69,"sáb. 16 de abr a las 6:00 p. m. GMT-05:00 Vereda San Ignacio, 054058 Guarne, Colombia LLLL",90,17
21/03/2022,Lunes,21,Mar,3,2022,19:19:00,user 7,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,20:03:00,user 188,Buenas noches Alguien sabe de algún tatuador aquí en santa elena ?,66,12
21/03/2022,Lunes,21,Mar,3,2022,20:10:00,user 63,‎Luis Miguel Hinestroza.vcf (archivo adjunto),45,5
21/03/2022,Lunes,21,Mar,3,2022,20:10:00,user 63,No sé si aún vive acá,21,6
21/03/2022,Lunes,21,Mar,3,2022,20:10:00,user 63,Pero es súper teso,18,4
21/03/2022,Lunes,21,Mar,3,2022,20:18:00,user 15,‎Laura Rivera.vcf (archivo adjunto),35,4
21/03/2022,Lunes,21,Mar,3,2022,20:19:00,user 157,<Multimedia omitido>,20,2
21/03/2022,Lunes,21,Mar,3,2022,20:19:00,user 157,Deliciosas lasañas para este domingo,36,5
21/03/2022,Lunes,21,Mar,3,2022,20:22:00,user 188,Gracias,7,1
22/03/2022,Martes,22,Mar,3,2022,07:11:00,user 72,Buen dia grupo el es mi hermano daniel joven de 17 años desaparecido desde ayer a las 5 y 30pm contextura acuerpado piel triguena si alguien lo ha visto agradezco su información 32053867093135511712,198,33
22/03/2022,Martes,22,Mar,3,2022,07:11:00,user 72,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,07:17:00,user 53,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,07:30:00,user 11,Dios lo guarde y lo proteja 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,42,7
22/03/2022,Martes,22,Mar,3,2022,07:30:00,user 11,Ya apareció ???,15,3
22/03/2022,Martes,22,Mar,3,2022,07:41:00,user 7,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,07:41:00,user 7,en santa elena,14,3
22/03/2022,Martes,22,Mar,3,2022,07:55:00,user 7,JORNADA DE ATENCIÓN PARA DE POBLACIÓN MIGRANTE CORREGIMIENTO SANTA ELENA.Los días 24 y 25 de marzo en la Casa de Gobierno desde la 8:30 a.m hasta las 4 p.m estará la OIM con sus aliados para orientar sobre los diferentes servicios que se tiene para la población migrante del territorio. Se realizará la inscripción para el permiso de permanencia.Asesorías para la regularización de su situación en el territorio.También acompañara Medellin Me Cuida Salud con sus servicios de vacunación COVID-19Riesgo cardio vascularAsesoría en psicologiaPruebas VIHTamizaje nutricional.Los esperamos.,585,86
22/03/2022,Martes,22,Mar,3,2022,09:18:00,user 72,Ya apareció de antemano mil gracias a todos,43,8
22/03/2022,Martes,22,Mar,3,2022,10:03:00,user 108,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,10:06:00,user 3,"Cordial saludo,Hoy ,22 de Marzo 2022, la *Corporación de Acueducto Multiveredal Santa Elena* informa que debido al inconveniente eléctrico en nuestra estación de Bombeo, por las fallas de eléctricas que presentó EPM el día domingo, todavía nuestros tanques no se han logrado recuperar. Se suspenderá el servicio de acueducto durante el día.  *Hacemos un amable llamado a nuestros usuarios a recoger agua mesuradamente pensando en el beneficio de TODA la comunidad.* Seguimos trabajando en proyectos que nos permitan ampliar nuestra capacidad.Gracias por la compresión.",568,85
22/03/2022,Martes,22,Mar,3,2022,10:14:00,user 94,"Cordial saludo,Hoy ,22 de Marzo 2022, la *Corporación de Acueducto Multiveredal Santa Elena* informa que debido al inconveniente eléctrico en nuestra estación de Bombeo, por las fallas de eléctricas que presentó EPM el día domingo, todavía nuestros tanques no se han logrado recuperar. Se suspenderá el servicio de acueducto durante el día.  *Hacemos un amable llamado a nuestros usuarios a recoger agua mesuradamente pensando en el beneficio de TODA la comunidad.* Seguimos trabajando en proyectos que nos permitan ampliar nuestra capacidad.Gracias por la compresión.",568,85
22/03/2022,Martes,22,Mar,3,2022,10:31:00,user 18,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,10:41:00,user 108,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,10:55:00,user 81,<Multimedia omitido>imagenfoto10UUUU .com,41,3
22/03/2022,Martes,22,Mar,3,2022,10:55:00,user 81,<Multimedia omitido>Fotografía instantánea a domicilio,54,5
22/03/2022,Martes,22,Mar,3,2022,10:55:00,user 81,<Multimedia omitido>Restauración,32,2
22/03/2022,Martes,22,Mar,3,2022,10:55:00,user 81,<Multimedia omitido>imagenfoto10UUUU .com,41,3
22/03/2022,Martes,22,Mar,3,2022,10:55:00,user 81,<Multimedia omitido>Retablos y enmarcaciones,44,4
22/03/2022,Martes,22,Mar,3,2022,10:55:00,user 81,<Multimedia omitido>Prom. Bautizo,33,3
22/03/2022,Martes,22,Mar,3,2022,10:55:00,user 81,<Multimedia omitido>Restauración,32,2
22/03/2022,Martes,22,Mar,3,2022,10:55:00,user 81,<Multimedia omitido>Textos PDF OCR,34,4
22/03/2022,Martes,22,Mar,3,2022,12:29:00,user 202,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,12:39:00,user 157,Buenas tardes busco casa de 4 o 5 habitaciones preferiblemente en el plan muchas gracias 🙏,90,16
22/03/2022,Martes,22,Mar,3,2022,13:15:00,user 50,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,13:19:00,user 126,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,13:20:00,user 126,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,13:20:00,user 126,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,13:20:00,user 126,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,13:20:00,user 126,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,13:29:00,user 37,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,13:29:00,user 37,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,13:29:00,user 37,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,14:03:00,user 16,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,14:59:00,user 7,✅,1,1
22/03/2022,Martes,22,Mar,3,2022,18:55:00,user 100,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,18:55:00,user 100,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,18:55:00,user 100,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,18:55:00,user 100,LLLL,4,1
22/03/2022,Martes,22,Mar,3,2022,19:34:00,user 69,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,19:34:00,user 69,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,19:48:00,user 79,"Cuál es la disculpa, pretexto, justificacion para el día de hoy al servicio de agua !!!!",88,16
22/03/2022,Martes,22,Mar,3,2022,19:49:00,user 22,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,19:52:00,user 79,"Y uds en qué pueden colaborar, ayudar ????",42,8
22/03/2022,Martes,22,Mar,3,2022,19:58:00,user 104,<Multimedia omitido>,20,2
22/03/2022,Martes,22,Mar,3,2022,20:06:00,user 70,Buenas noches aún no llega agua Rosario y barro blanco 🤦🏻‍♀️,60,11
23/03/2022,Miercoles,23,Mar,3,2022,07:59:00,user 28,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,08:01:00,user 54,Buenos días. Busco mueble tipo biblioteca pequeño,49,7
23/03/2022,Miercoles,23,Mar,3,2022,08:01:00,user 31,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,08:37:00,user 7,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,10:42:00,user 136,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,10:52:00,user 156,Buen díaAndo en búsqueda de casa preferiblemente amoblada con 3 habitaciones y zona verde,89,14
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,Se venden muy económicos👆🏻,26,4
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,<Multimedia omitido>,20,2
23/03/2022,Miercoles,23,Mar,3,2022,11:27:00,user 13,<Multimedia omitido>,20,2
